id_partido;fecha;hora;categoria;competicion;grupo;estadio;equipo_local;equipo_visitante;goles_local;goles_visitante;amarillas_local;amarillas_visitante;rojas_local;rojas_visitante;arbitro_principal;arbitro_comite;arbitro_principal_clean;tarjetas_total;desviacion_tarjetas;id_territorio;ciudad;barrio;ref_edad;ref_years_arbitrando;ref_years_categoria;ref_rango_oficial;ref_IDP
60790;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 40;No especificado;CAN VIDALET, C.F. C;ESPLUGUENC, C.F.A. B;5;1;2;1;0;1;ORTEGA DEL PINO, AMETS;Barcelona3;ORTEGA DEL PINO, AMETS;4;0.4754461099214846;Esplugues de Llobregat 2 (Can Vidalet);Esplugues de Llobregat;Can Vidalet;19.0;2.0;2.0;Àrbitre Cursetista 2n any;0.3991224357994038
97395;2026-01-10;20:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 7;CAMP DE FUTBOL ESCOLA ESPORTIVA BRAFA;ESCOLA E.BRAFA B;BON PASTOR AGRUPACIO ESPORTIVA A;1;5;0;0;0;0;HERNANDEZ ORTIZ, ALBERTO;Barcelona3;HERNANDEZ ORTIZ, ALBERTO;0;-2.5127604027918378;Barcelona 142 (Santa Engràcia);Barcelona;Santa Engràcia;36.0;20.0;4.0;Àrbitre Sit.Especial;-1.1794270694585045
137198;2026-01-10;20:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 10;CAMP DE FUTBOL CEM LES COMES  2 Camps;ATENEU IGUALADI, S.E.F. A;MARC BARTRA 2020, C.F. A;0;3;0;0;0;0;MANZANO ETERO, MARC;Anoia;MANZANO ETERO, MARC;0;-3.5245538900785154;Igualada;Igualada;Igualada;18.0;2.0;2.0;Àrbitre Cursetista 2n any;0.3246492678852705
152659;2026-01-10;20:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 9;No especificado;HOSPITALENSE, AT.C. B;DIAGONAL CLUB ESP. B;1;4;2;0;0;0;VIEDMA LÓPEZ, ÀLEX;Barcelona3;VIEDMA LÓPEZ, ÀLEX;2;-0.5127604027918378;Hospitalet de Llobregat 3 (Centre - la Farga), l';Hospitalet de Llobregat;Centre - la Farga;18.0;2.0;2.0;Àrbitre Cursetista 2n any;0.8612632063555137
137197;2026-01-10;20:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 10;CAMP DE FUTBOL CEM SAGNIER;PRAT, A.E. B;CUBELLES, C.F. A;4;1;1;2;0;0;CABEZAS ROMERO, FLORENCIO;Baix Llobregat;CABEZAS ROMERO, FLORENCIO;3;-0.5245538900785154;Prat de Comte;Prat de Comte;Prat de Comte;31.0;10.0;1.0;À.Assistent 3a Federació;1.1114044529036011
152658;2026-01-10;20:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 9;CAMP DE FUTBOL MPAL. CAN BUXERES;CAN BUXERES, F.C. C;ESCOLA F ANGEL PEDRAZA B;1;4;0;0;0;0;RIFI CHAOUI, MOHAMED;Barcelona3;RIFI CHAOUI, MOHAMED;0;-2.5127604027918378;Hospitalet de Llobregat 16 (Collblanc - Cementiri - Carretera), l';Hospitalet de Llobregat;Collblanc - Cementiri - Carretera;29.0;10.0;1.0;Àrbitre Sit.Especial;1.3819764393134255
129730;2026-01-10;20:00:00;AMATEUR;QUARTA CATALANA;GRUP 20;CAMP DE FUTBOL CEM FORT-PIENC;GUINARDÓ, C.F. A;LA SALLE BONANOVA , ASSOC.ESP. B;0;7;1;0;0;0;ANDINO MARTÍNEZ, SABINA;Barcelona3;ANDINO MARTÍNEZ, SABINA;1;-4.173220436280138;Barcelona 15 (el Fort Pienc);Barcelona;el Fort Pienc;24.0;2.0;;Àrbitre Cursetista 2n any;0.5242848507462361
32849;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 39;CAMP DE FUTBOL MPAL. DE SANT JUST DESVERN;SANT JUST DESVERN CLUB FUTBOL A;SECTOR MONTSERRATINA U.D. A;2;1;2;3;0;0;ROMERO MARTINEZ, OSCAR;Baix Llobregat;ROMERO MARTINEZ, OSCAR;5;1.4754461099214846;Sant Just Desvern;Sant Just Desvern;Sant Just Desvern;26.0;7.0;2.0;Àrbitre 3a Catalana;1.1840789732513661
45763;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL MPAL. MAS IGLESIAS;LA SALLE REUS, AGRUPACIO ESPORTIVA  A;RACING CLUB FUTBOL BONAVISTA B;13;0;1;1;0;0;COMI ESTIVILL, DANI;Tarragona;COMI ESTIVILL, DANI;2;-1.5245538900785154;Mas de Barberans;Mas de Barberans;Mas de Barberans;17.0;2.0;0.0;Àrbitre Cursetista;0.36826616123926603
47289;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 15;CAMP DE FUTBOL MPAL. LA FEIXA LLARGA;UNIFICACION BELLVITGE, U.D. C;ESCOLA FUTBOL VALLVIDRERA  A;0;11;4;0;1;0;KHALIQ JABEEN, SAAD AMJED;Barcelona3;KHALIQ JABEEN, SAAD AMJED;5;1.4754461099214846;Hospitalet de Llobregat 29 (Bellvitge - Estació), l';Hospitalet de Llobregat;Bellvitge - Estació;25.0;8.0;;Àrbitre Cursetista;2.0349328279059327
129731;2026-01-10;20:00:00;AMATEUR;QUARTA CATALANA;GRUP 20;CAMP DE FUTBOL MPAL. LUIS GONZÁLEZ BAEZA;LA FLORIDA C.F. B;BARCELONA CITY FOOTBALL CLUB A;1;4;4;2;0;1;ARIZA GARCÍA, POL;Barcelona3;ARIZA GARCÍA, POL;7;1.826779563719862;Hospitalet de Llobregat 10 (la Florida - Plaça de la Llibertat), l';Hospitalet de Llobregat;la Florida - Plaça de la Llibertat;18.0;2.0;2.0;Àrbitre Cursetista 2n any;0.13728444572964785
45764;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL COL·LEGI PARE MANYANET DE REUS;PARE MANYANET, A.E. B;SANTES CREUS CLUB ESP. B;0;2;3;4;0;0;COSMA , ANDRES MIHAI;Tarragona;COSMA , ANDRES MIHAI;7;3.4754461099214846;Reus;Reus;Reus;19.0;3.0;1.0;Àrbitre 3a Catalana;1.3453576561007938
62378;2026-01-10;20:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 15;No especificado;COSTA DAURADA FC A;FUNDACIÓ P.E. F. LA POBLA MAFUMET A;9;0;1;2;0;0;SANZ LUCIA, HUGO;Tarragona;SANZ LUCIA, HUGO;3;0.48723959720816223;Salou;Salou;Salou;20.0;3.0;1.0;Àrbitre 3a Catalana;2.031920544690277
86306;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 48;CAMP DE FUTBOL MPAL. REDDIS;SANTES CREUS CLUB ESP. C;PARE MANYANET, A.E. C;4;1;4;1;0;0;GODEANU, DAVID ALEXANDRU;Tarragona;GODEANU, DAVID ALEXANDRU;5;1.4754461099214846;Reus;Reus;Reus;18.0;2.0;0.0;Àrbitre Cursetista;0.2508537206684569
86307;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 48;No especificado;SALOU, U.D. C;FALSET ESP. A;1;5;2;2;1;0;VECINO LARA , SAMUEL;Tarragona;VECINO LARA , SAMUEL;5;1.4754461099214846;Salou;Salou;Salou;;;;;
103513;2026-01-10;20:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 12;CAMP DE FUTBOL IEM LA ROMÀNICA;BARBERÀ CLUB DE FUTBOL  D;RIPOLLET, C.F. B;5;7;1;0;0;0;GONZALEZ LERA, GERARD;Vallès Occidental;GONZALEZ LERA, GERARD;1;-1.5127604027918378;Barberà del Vallès;Barberà del Vallès;Barberà del Vallès;21.0;1.0;1.0;Àrbitre Cursetista (1r any);-0.6556175456489806
112849;2026-01-10;20:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 6;CAMP DE FUTBOL ZEM BUFALÀ;BUFALÀ, C.F. B;ESCOLA PIA SARRIÀ S.E. A;4;0;2;1;0;0;SANCHEZ DE LA MORA, ORIOL;Barcelona1;SANCHEZ DE LA MORA, ORIOL;3;-0.5245538900785154;Badalona 25 (Bufalà Oest - sector Can Barriga);Badalona;Bufalà Oest - sector Can Barriga;24.0;5.0;3.0;Àrbitre 3a Catalana;2.7392566424601585
32847;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 39;CAMP DE FUTBOL MPAL. ESPORTIU PITORT;CASTELLDEFELS, U.E. B;TERLENKA BARCELONISTA C. F. C;9;1;1;2;0;0;SESE ROMANI, ARNAU;Baix Llobregat;SESE ROMANI, ARNAU;3;-0.5245538900785154;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro, Platja d'Aro i s'Agaró;27.0;11.0;7.0;Àrbitre 3a Catalana;-0.3891183801270371
13548;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 29;CAMP DE FUTBOL MPAL. LA FERRERIA;BASE MONTCADA CLUB FUTBOL  C;POLINYA, AT. A;2;1;1;2;0;0;GIMENEZ RODRIGUEZ, PAU;Vallès Occidental;GIMENEZ RODRIGUEZ, PAU;3;-0.5245538900785154;Montcada i Reixac;Montcada i Reixac;Montcada i Reixac;21.0;2.0;2.0;Àrbitre Cursetista 2n any;1.037622467199645
84671;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 28;CAMP DE FUTBOL MPAL. ARRAHONA-MERINAL-JOAN MURTRO;MARINA-ESCOLA DE FUTBOL JOAN MURTRO  A;PLANADEU-ROUREDA UNIÓ  ESPORTIVA FUTBOL C;4;2;0;4;1;0;ARIAS LÓPEZ, ALBERTO;Vallès Occidental;ARIAS LÓPEZ, ALBERTO;5;1.4754461099214846;Sant Joan de les Abadesses;Sant Joan de les Abadesses;Sant Joan de les Abadesses;22.0;4.0;4.0;Àrbitre Cursetista;-0.5960338190231257
88993;2026-01-10;20:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 7;CAMP DE FUTBOL MPAL. PERE GOL;FUNDACIÓ FUTBOL BADALONA C;FUNDACIÓ ESPORTIVA GRAMA C;1;5;2;1;0;0;BEREZKA GLADKA, KYRYLO;Barcelona1;BEREZKA GLADKA, KYRYLO;3;0.48723959720816223;Badalona;Badalona;Badalona;26.0;7.0;2.0;Àrbitre 3a Catalana;0.3715390951871701
10170;2026-01-10;20:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 3;CAMP DE FUTBOL MPAL. XEVI RAMON;FUNDACIO  UNIÓ ESPORTIVA VILASSAR  B;CANOVELLES, U.E. A;3;3;3;5;0;0;EL KASMY EL KASMI, ISSAM;Maresme;EL KASMY EL KASMI, ISSAM;8;4.475446109921485;Sant Ramon;Sant Ramon;Sant Ramon;20.0;3.0;2.0;Àrbitre 3a Catalana;3.6953399607353616
32848;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 39;CAMP DE FUTBOL MPAL. ALMEDA;FUNDACIO UNIO ESPORTIVA CORNELLA C;CIUDAD COOPERATIVA, C.F. A;1;0;2;3;0;0;MUÑOZ RODRIGUEZ, MARCO ANTONIO;Baix Llobregat;MUÑOZ RODRIGUEZ, MARCO ANTONIO;5;1.4754461099214846;Cornellà de Llobregat 9 (Almeda);Cornellà de Llobregat;Almeda;19.0;2.0;2.0;Àrbitre Cursetista 2n any;0.6724073206836844
78018;2026-01-10;20:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 7;CAMP DE FUTBOL MPAL. VALL D´HEBRON;ESCOLA DE FUTBOL PREMIER BARCELONA B;HOSPITALENSE, AT.C. A;3;0;3;3;0;0;GALERA SUÑER, GERARD;Barcelona1;GALERA SUÑER, GERARD;6;2.4754461099214846;Barcelona;Barcelona;Barcelona;20.0;4.0;2.0;Àrbitre 3a Catalana;0.8217593627303331
17021;2026-01-10;20:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 8;No especificado;FUNDACIÓ ESPORTIVA GRAMA C;CATALONIA, U.B. A;2;1;1;1;0;0;VIDAL COLORADO, ENRIC;Barcelona1;VIDAL COLORADO, ENRIC;2;-0.5127604027918378;Santa Coloma de Gramenet;Santa Coloma de Gramenet;Santa Coloma de Gramenet;21.0;4.0;2.0;Àrbitre 3a Catalana;4.214098773510089
48212;2026-01-10;20:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 11;CAMP DE FUTBOL MPAL. DE SANT JUST DESVERN;FUNDACIO ATLETIC SANT JUST  C;SANT ILDEFONS, U.E. A;3;0;0;1;1;0;BAÑOS MARTÍN, MANUEL;Baix Llobregat;BAÑOS MARTÍN, MANUEL;2;-0.5127604027918378;Sant Just Desvern;Sant Just Desvern;Sant Just Desvern;46.0;27.0;;Àrbitre Sit.Especial;2.26315509028317
64755;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 27;CAMP DE FUTBOL MPAL. VISTA ALEGRE-ELS MOLINS;VISTAMAR CF A;SANTVICENTI CLUB FUTBOL B;1;3;3;0;0;0;CHLIOUET GHANDOUR, YASSINE;Maresme;CHLIOUET GHANDOUR, YASSINE;3;-0.5245538900785154;Castelldefels 2 (Vista Alegre - el Castell);Castelldefels;Vista Alegre - el Castell;19.0;1.0;4.0;Àrbitre Cursetista;0.11509428543342193
52135;2026-01-10;20:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 10;No especificado;FUNDACIÓ TERRASSA FC 1906 B;SALLENT, C.E. A;3;2;2;5;0;0;GIL MORELL, ARNAU;Vallès Occidental;GIL MORELL, ARNAU;7;4.487239597208163;Terrassa;Terrassa;Terrassa;26.0;6.0;2.0;Àrbitre 2a Catalana;3.7029945923767724
121630;2026-01-10;20:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 11;CAMP DE FUTBOL MPAL. DEL CENTENARI;ESCOLA FUTBOL MATARO C.E C;FUNDACIO  UNIÓ ESPORTIVA VILASSAR  D;4;1;2;1;0;0;ROMERO SANCHEZ, DAVID;Maresme;ROMERO SANCHEZ, DAVID;3;0.48723959720816223;Mataró;Mataró;Mataró;29.0;10.0;4.0;Àrbitre 2a Catalana;0.8199520461617137
133596;2026-01-10;20:00:00;AMATEUR;TERCERA CATALANA;GRUP 17;CAMP DE FUTBOL COL·LEGI PARE MANYANET DE REUS;PARE MANYANET, A.E. A;SANTES CREUS CLUB ESP. A;1;1;2;4;0;0;VLASCEANU, EMANUEL;Tarragona;VLASCEANU, EMANUEL;6;0.826779563719862;Reus;Reus;Reus;29.0;8.0;0.0;Àrbitre Sit.Especial;-0.7913918505372438
13991;2026-01-10;20:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 5;CAMP DE FUTBOL MPAL. DE L´HOSPITALET LLOBREGAT;L'HOSPITALET, CENTRE ESPORTS C;FUNDACIÓ UNIÓ ESPORTIVA VIC B;6;0;0;0;0;0;TORRENTE BORRÀS, JOAN;Baix Llobregat;TORRENTE BORRÀS, JOAN;0;-3.5245538900785154;Hospitalet de Llobregat, l';L'Hospitalet de Llobregat;L'Hospitalet de Llobregat;23.0;2.0;1.0;Àrbitre 3a Catalana;1.2109595453983157
54220;2026-01-10;20:00:00;AMATEUR;TERCERA CATALANA;GRUP 10;CAMP DE FUTBOL CEM LA GUINEUETA;ESCOLA ESPORTIVA GUINEUETA C.F  B;MONTBAU, U.D. A;0;3;1;0;0;0;ÁLVAREZ PARDO, LUCÍA;Barcelona1;ÁLVAREZ PARDO, LUCÍA;1;-4.173220436280138;Barcelona 135 (la Guineueta);Barcelona;la Guineueta;21.0;3.0;;Àrbitre 3a Catalana;1.8221005811318964
37562;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 11;CAMP DE FUTBOL CEM CAN ZAM (1);ARRABAL-CALAF GRAMANET C.D. D;SANT IGNASI C.E. B;0;6;0;0;0;0;ROVIRA MOLINA, PABLO;Barcelona1;ROVIRA MOLINA, PABLO;0;-3.5245538900785154;Santa Coloma de Gramenet;Santa Coloma de Gramenet;Santa Coloma de Gramenet;22.0;3.0;1.0;Àrbitre 3a Catalana;-0.19700378175546732
140070;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 17;CAMP DE FUTBOL MPAL. CAN BUXERES;CAN BUXERES, F.C. C;LA SALLE BONANOVA , ASSOC.ESP. B;0;8;3;0;0;0;MARSHALL BADANO, LIAM;Barcelona3;MARSHALL BADANO, LIAM;3;-0.5245538900785154;Hospitalet de Llobregat 16 (Collblanc - Cementiri - Carretera), l';Hospitalet de Llobregat;Collblanc - Cementiri - Carretera;19.0;2.0;2.0;Àrbitre Cursetista 2n any;-0.45309256603787174
4771;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 16;CAMP DE FUTBOL INEF BARCELONA;Pª BARC. ANGUERA C;COL.LEGI SAGRAT COR SARRIÀ AMPA A;1;2;4;1;0;0;ORTE MARTIN, ELOI;Barcelona3;ORTE MARTIN, ELOI;5;1.4754461099214846;Barcelona;Barcelona;Barcelona;24.0;8.0;;Àrbitre Cursetista;1.3206549223653472
70788;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 34;CAMP DE FUTBOL MPAL. CAN MAGÍ;Pª BLAUGRANA SANT CUGAT C;RUBI, U.E. C;3;3;2;3;1;0;LESIV LESIV, ARSEN;Vallès Occidental;LESIV LESIV, ARSEN;6;2.4754461099214846;Sant Cugat del Vallès;Sant Cugat del Vallès;Sant Cugat del Vallès;19.0;2.0;2.0;Àrbitre Cursetista 2n any;-0.43740342421810213
37563;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 11;CAMP DE FUTBOL ZEM CAN CABANYES;SISTRELLS C.F. B;LLOREDA, C.F. B;8;1;5;2;1;0;ALBA PAJARES, MARIO;Barcelona3;ALBA PAJARES, MARIO;8;4.475446109921485;Badalona 18 (Sistrells);Badalona;Sistrells;19.0;2.0;2.0;Àrbitre Cursetista 2n any;2.5497597731028336
124107;2026-01-10;20:00:00;AMATEUR;QUARTA CATALANA;GRUP 17;CAMP DE FUTBOL MPAL. MION-PUIGBERENGUER;PIRINAICA, F.C. C;CALLUS, C.F. B;3;1;1;1;0;0;NAVRAPESCU ION, ALEXANDRU;Bages;NAVRAPESCU ION, ALEXANDRU;2;-3.173220436280138;Manresa 5 (el Poble Nou - Mion, Puigberenguer i Miralpeix);Manresa;el Poble Nou - Mion, Puigberenguer i Miralpeix;28.0;9.0;3.0;Àrbitre Sit.Especial;1.0449830351152163
96657;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 21;CAMP DE FUTBOL MPAL. DE MARTORELLES;MARTORELLES, C.F. A;UNIFICACIÓN C.F.SANTAPERPETUA C;1;1;1;0;0;1;BENÍTEZ SOLER, MARC;Granollers;BENÍTEZ SOLER, MARC;2;-1.5245538900785154;Martorell;Martorell;Martorell;24.0;6.0;1.0;Àrbitre 1a Catalana;0.8743075199989512
4770;2026-01-10;20:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 16;CAMP DE FUTBOL CEM ARISTIDES MAILLOL;PENYA BARC. COLLBLANC SANTS,AE B;HOSPITALENSE, AT.C. E;10;2;3;0;0;0;RODRÍGUEZ GÜELL, CHLOE;Barcelona3;RODRÍGUEZ GÜELL, CHLOE;3;-0.5245538900785154;Hospitalet de Llobregat 15 (Collblanc - Centre - Vallparda), l';Hospitalet de Llobregat;Collblanc - Centre - Vallparda;17.0;2.0;2.0;Àrbitre Cursetista 2n any;-0.9216055182568461
124329;2026-01-10;20:10:00;AMATEUR;TERCERA CATALANA;GRUP 9;CAMP DE FUTBOL CEM CAN DRAGO;CONGRÉS CLUB ESP. A;AZUL Y ORO, F.C.  A;3;2;3;5;0;0;GARCIA MIRANDA, MARC;Barcelona1;GARCIA MIRANDA, MARC;8;2.826779563719862;Barcelona 130 (Can Dragó);Barcelona;Can Dragó;21.0;4.0;2.0;Àrbitre 3a Catalana;2.848219040094335
30203;2026-01-10;20:10:00;AMATEUR;QUARTA CATALANA;GRUP 24;CAMP DE FUTBOL MPAL. CASABLANCA;CASABLANCA , F.C. A;SPORTING GAVA 2021, FUTBOL CLUB A;4;1;0;0;0;0;REQUENA TEMPRADO, MARCOS;Baix Llobregat;REQUENA TEMPRADO, MARCOS;0;-5.173220436280138;Desconocido;Desconocido;Desconocido;21.0;2.0;2.0;Àrbitre Cursetista 2n any;-2.6484189408960646
78019;2026-01-10;20:15:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 7;CAMP DE FUTBOL MPAL. DE CORNELLÀ DE LLOBREGAT;FUNDACIO UNIO ESPORTIVA CORNELLA  A;BUFALÀ, C.F. C;2;1;3;2;0;0;SESE ROMANI, ARNAU;Baix Llobregat;SESE ROMANI, ARNAU;5;1.4754461099214846;Cornellà de Llobregat;Cornellà de Llobregat;Cornellà de Llobregat;27.0;11.0;7.0;Àrbitre 3a Catalana;-0.3891183801270371
129732;2026-01-10;20:15:00;AMATEUR;QUARTA CATALANA;GRUP 20;CAMP DE FUTBOL MPAL. PARC CATALANA;BARCELONETA, C.F. B;HORTA, U.AT. B;3;3;4;5;0;0;COBEÑA RULL, DAVID;Barcelona1;COBEÑA RULL, DAVID;9;3.826779563719862;Barcelona 10 (Sant Miquel del Port);Barcelona;Sant Miquel del Port;24.0;4.0;2.0;Àrbitre 3a Catalana;1.884896018506668
19587;2026-01-10;20:15:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 8;No especificado;ESPLUGUENC, C.F.A. A;SANT ILDEFONS, U.E. B;4;2;1;1;0;0;TUTUSAUS CARVAJAL, JAUME;Baix Llobregat;TUTUSAUS CARVAJAL, JAUME;2;-1.5245538900785154;Esplugues de Llobregat;Esplugues de Llobregat;Esplugues de Llobregat;30.0;15.0;11.0;Àrbitre 2a Catalana;-0.9468705426367426
44409;2026-01-11;00:00:00;AMATEUR;QUARTA CATALANA;GRUP 32;CAMP DE FUTBOL MPAL. DE SANT PERE I SANT PAU;ESCUELA F.SAN PEDRO SAN PABLO B;BONAVISTA, C. A;0;3;1;1;0;0;SAPERAS RODRIGUEZ, ARNAU;Tarragona;SAPERAS RODRIGUEZ, ARNAU;2;-3.173220436280138;Sant Pau de Segúries;Sant Pau de Segúries;Sant Pau de Segúries;19.0;2.0;0.0;Àrbitre Cursetista;0.22121141542530914
45551;2026-01-11;00:00:00;AMATEUR;QUARTA CATALANA;GRUP 29;CAMP DE FUTBOL MPAL. DE SUNYER;SUNYER, C.F.;ROSSELLO, C.F. A;0;9;1;0;0;0;RIVAS ARBOLEDA, JOSE AURELIO;Lleida;RIVAS ARBOLEDA, JOSE AURELIO;1;-4.173220436280138;Sunyer;Sunyer;Sunyer;57.0;17.0;13.0;Àrbitre Sit.Especial;-0.14068079631277766
28730;2026-01-11;00:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 46;CAMP DE FUTBOL MPAL. DE FONDARELLA;ESCOLA DE FUTBOL MASCANÇA A;INTER RECASENS  CLUB FUTBOL  B;2;2;3;0;1;1;MARTIN REÑE, GERARD;Lleida;MARTIN REÑE, GERARD;5;1.4754461099214846;Fondarella;Fondarella;Fondarella;20.0;4.0;2.0;Àrbitre 2a Catalana;1.5349607452279643
15343;2026-01-11;00:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 7;CAMP DE FUTBOL MPAL. DEL CENTENARI-AISS;SANT ANDREU, U.E C;FUNDACIÓ FUTBOL BADALONA C;1;2;1;0;0;0;VARELA MARTIN, MARC;Barcelona1;VARELA MARTIN, MARC;1;-1.5127604027918378;Sant Andreu de la Barca;Sant Andreu de la Barca;Sant Andreu de la Barca;19.0;3.0;1.0;Àrbitre 3a Catalana;0.35195850721307015
17022;2026-01-11;08:30:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 8;CAMP DE FUTBOL MPAL. L'ÀLIGA;EUROPA, C.E. C;Pª BARC. ANGUERA B;3;3;0;0;0;0;DEL POZO MORELLA, ALEIX;Barcelona1;DEL POZO MORELLA, ALEIX;0;-2.5127604027918378;Barcelona 103 (Joanic);Barcelona;Joanic;25.0;8.0;3.0;Àrbitre 2a Catalana;2.221483118841285
105325;2026-01-11;09:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 23;No especificado;ODENA, C.E. B;BASE VILANOVA 2015, CLUB NOU FUTBOL  B;1;1;1;2;0;0;LUCENA BERBEL, DANIEL;Anoia;LUCENA BERBEL, DANIEL;3;0.48723959720816223;Òdena;Òdena;Òdena;21.0;2.0;2.0;Àrbitre Cursetista 2n any;-0.2924004652723859
27257;2026-01-11;09:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 6;CAMP DE FUTBOL MPAL. OLÍMPIA;SABADELL F.C., C.E. C;CAN RULL ROMULO TRONCHONI, CFU B;2;3;4;1;0;0;FREIXANET FUSTE, SERGI;Vallès Occidental;FREIXANET FUSTE, SERGI;5;2.4872395972081622;Sabadell;Sabadell;Sabadell;20.0;5.0;1.0;Àrbitre 2a Catalana;2.4534095563710037
122499;2026-01-11;09:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 44;No especificado;FUNDACIO E. ATLETIC VILAFRANCA C;CANYELLES ASSOC. ESP. CF. A;1;3;0;0;0;0;PEREZ MUÑOZ, IZAN;Penedès-Garraf;PEREZ MUÑOZ, IZAN;0;-3.5245538900785154;Vilafranca del Penedès;Vilafranca del Penedès;Vilafranca del Penedès;22.0;4.0;1.0;Àrbitre 3a Catalana;-0.3614335990238432
127383;2026-01-11;09:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 13;CAMP DE FUTBOL ZEM CAN JOFRESA;UNIO F. BASE JABAC I TERRASSA C;MAURINA EGARA, C.F. A;1;2;2;7;0;0;FLIX BESCOS, ARAN;Vallès Occidental;FLIX BESCOS, ARAN;9;6.487239597208163;Terrassa 9 (Can Jofresa - Can Palet II - Guadalhorce - Xúquer);Terrassa;Can Jofresa - Can Palet II - Guadalhorce - Xúquer;20.0;1.0;1.0;Àrbitre Cursetista (1r any);-0.8127604027918377
140071;2026-01-11;09:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 17;CAMP DE FUTBOL MPAL. LA SATÀLIA;APA POBLE SEC, CE. C;SARRIÀ, C.P. B;0;9;2;2;0;0;JIMBARA, ALHAGIE LAMIN;Barcelona3;JIMBARA, ALHAGIE LAMIN;4;0.4754461099214846;Barcelona 48 (Santa Madrona, la Satàlia i Montjuïc);Barcelona;Santa Madrona, la Satàlia i Montjuïc;23.0;2.0;2.0;Àrbitre Cursetista 2n any;1.2942114000425322
130530;2026-01-11;09:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 15;CAMP DE FUTBOL MPAL. DE SANT JUST DESVERN;SANT JUST DESVERN CLUB FUTBOL A;FUNDACIO PRIVADA ASSOC. ESP. PRAT  A;5;1;1;0;0;0;REQUENA TEMPRADO, MARCOS;Baix Llobregat;REQUENA TEMPRADO, MARCOS;1;-1.5127604027918378;Sant Just Desvern;Sant Just Desvern;Sant Just Desvern;21.0;2.0;2.0;Àrbitre Cursetista 2n any;-2.6484189408960646
